gps_millis,x_rx_wls_m,y_rx_wls_m,z_rx_wls_m,b_rx_wls_m,lat_rx_wls_deg,lon_rx_wls_deg,alt_rx_wls_m
1387169484003.0,5.275842944312074e+18,9.934345230971126e+18,-2.5420065143204746e+18,-1.1532021984842867e+19,-12.734305023584037,62.02852345158156,1.1532021984884824e+19
1387169485003.0,5.275842944311981e+18,9.93434523097095e+18,-2.5420065143204296e+18,-1.1532021984843071e+19,-12.734305023584035,62.02852345158156,1.1532021984884621e+19
1387169486003.0,5.275842944312074e+18,9.934345230971126e+18,-2.5420065143204746e+18,-1.1532021984842867e+19,-12.734305023584037,62.02852345158156,1.1532021984884824e+19
1387169487004.0,5.275842944312074e+18,9.934345230971126e+18,-2.5420065143204746e+18,-1.1532021984842867e+19,-12.734305023584037,62.02852345158156,1.1532021984884824e+19
1387169488004.0,5.27584294431221e+18,9.93434523097138e+18,-2.5420065143205396e+18,-1.153202198484257e+19,-12.734305023584035,62.02852345158155,1.1532021984885119e+19
1387169489004.0,5.275842944312093e+18,9.934345230971159e+18,-2.542006514320483e+18,-1.1532021984842828e+19,-12.734305023584035,62.02852345158155,1.153202198488486e+19
1387169490004.0,5.275842944312093e+18,9.934345230971159e+18,-2.542006514320483e+18,-1.1532021984842828e+19,-12.734305023584035,62.02852345158155,1.153202198488486e+19
1387169491004.0,5.275842944311963e+18,9.934345230970913e+18,-2.5420065143204204e+18,-1.153202198484311e+19,-12.734305023584035,62.02852345158155,1.1532021984884578e+19
1387169492004.0,5.275842944311963e+18,9.934345230970913e+18,-2.5420065143204204e+18,-1.153202198484311e+19,-12.734305023584035,62.02852345158155,1.1532021984884578e+19
1387169493004.0,5.275842944311963e+18,9.934345230970913e+18,-2.5420065143204204e+18,-1.153202198484311e+19,-12.734305023584035,62.02852345158155,1.1532021984884578e+19
1387169494004.0,5.275842944311963e+18,9.934345230970913e+18,-2.5420065143204204e+18,-1.153202198484311e+19,-12.734305023584035,62.02852345158155,1.1532021984884578e+19
1387169495004.0,5.275842944311963e+18,9.934345230970913e+18,-2.5420065143204204e+18,-1.1532021984843108e+19,-12.734305023584035,62.02852345158155,1.1532021984884578e+19
1387169496004.0,5.275842944311963e+18,9.934345230970913e+18,-2.54200651432042e+18,-1.1532021984843108e+19,-12.734305023584033,62.02852345158155,1.1532021984884578e+19
1387169497004.0,5.275842944311963e+18,9.934345230970913e+18,-2.54200651432042e+18,-1.1532021984843108e+19,-12.734305023584033,62.02852345158155,1.1532021984884578e+19
1387169498004.0,5.275842944311963e+18,9.934345230970913e+18,-2.5420065143204193e+18,-1.1532021984843108e+19,-12.73430502358403,62.02852345158155,1.1532021984884578e+19
1387169499004.0,5.275842944311963e+18,9.934345230970913e+18,-2.5420065143204193e+18,-1.1532021984843108e+19,-12.73430502358403,62.02852345158155,1.1532021984884578e+19
1387169500004.0,5.275842944312075e+18,9.934345230971126e+18,-2.5420065143204736e+18,-1.1532021984842863e+19,-12.734305023584032,62.02852345158155,1.1532021984884822e+19
1387169501004.0,5.275842944311963e+18,9.934345230970915e+18,-2.5420065143204193e+18,-1.1532021984843108e+19,-12.73430502358403,62.02852345158156,1.1532021984884578e+19
1387169502004.0,5.275842944311963e+18,9.934345230970915e+18,-2.5420065143204193e+18,-1.1532021984843108e+19,-12.73430502358403,62.02852345158156,1.1532021984884578e+19
1387169503004.0,5.275842944311963e+18,9.934345230970915e+18,-2.5420065143204193e+18,-1.1532021984843108e+19,-12.73430502358403,62.02852345158156,1.1532021984884578e+19
1387169504004.0,5.275842944311963e+18,9.934345230970915e+18,-2.5420065143204193e+18,-1.1532021984843108e+19,-12.73430502358403,62.02852345158156,1.1532021984884578e+19
1387169505004.0,5.275842944311963e+18,9.934345230970915e+18,-2.5420065143204193e+18,-1.1532021984843108e+19,-12.73430502358403,62.02852345158156,1.1532021984884578e+19
1387169506004.0,5.275842944311963e+18,9.934345230970915e+18,-2.5420065143204193e+18,-1.1532021984843108e+19,-12.73430502358403,62.02852345158156,1.1532021984884578e+19
1387169507004.0,5.275842944311963e+18,9.934345230970915e+18,-2.5420065143204193e+18,-1.1532021984843108e+19,-12.73430502358403,62.02852345158156,1.1532021984884578e+19
1387169508004.0,5.275842944311963e+18,9.934345230970915e+18,-2.5420065143204193e+18,-1.1532021984843108e+19,-12.73430502358403,62.02852345158156,1.1532021984884578e+19
1387169509004.0,5.275842944311963e+18,9.934345230970915e+18,-2.5420065143204193e+18,-1.1532021984843108e+19,-12.73430502358403,62.02852345158156,1.1532021984884578e+19
1387169510004.0,5.275842944311962e+18,9.934345230970915e+18,-2.5420065143204193e+18,-1.1532021984843108e+19,-12.73430502358403,62.02852345158156,1.1532021984884578e+19
1387169511004.0,5.275842944311962e+18,9.934345230970915e+18,-2.5420065143204193e+18,-1.1532021984843108e+19,-12.73430502358403,62.02852345158156,1.1532021984884578e+19
1387169512004.0,5.275842944311962e+18,9.934345230970915e+18,-2.5420065143204193e+18,-1.1532021984843106e+19,-12.73430502358403,62.02852345158156,1.1532021984884578e+19
1387169513004.0,5.275842944311962e+18,9.934345230970915e+18,-2.5420065143204193e+18,-1.1532021984843106e+19,-12.73430502358403,62.02852345158156,1.1532021984884578e+19
1387169514004.0,5.275842944311873e+18,9.934345230970747e+18,-2.5420065143203763e+18,-1.15320219848433e+19,-12.73430502358403,62.02852345158156,1.1532021984884382e+19
1387169515004.0,5.275842944311935e+18,9.934345230970866e+18,-2.542006514320407e+18,-1.1532021984843164e+19,-12.734305023584032,62.02852345158156,1.153202198488452e+19
1387169516004.0,5.275842944311935e+18,9.934345230970866e+18,-2.542006514320407e+18,-1.1532021984843164e+19,-12.734305023584032,62.02852345158156,1.153202198488452e+19
1387169517004.0,5.275842944311871e+18,9.934345230970747e+18,-2.542006514320377e+18,-1.15320219848433e+19,-12.734305023584033,62.02852345158156,1.1532021984884382e+19
1387169518004.0,5.275842944311871e+18,9.934345230970747e+18,-2.542006514320377e+18,-1.15320219848433e+19,-12.734305023584033,62.02852345158156,1.1532021984884382e+19
1387169519004.0,5.275842944311962e+18,9.934345230970915e+18,-2.54200651432042e+18,-1.1532021984843106e+19,-12.734305023584033,62.02852345158156,1.1532021984884578e+19
1387169520004.0,5.275842944311962e+18,9.934345230970917e+18,-2.54200651432042e+18,-1.1532021984843106e+19,-12.73430502358403,62.02852345158156,1.153202198488458e+19
1387169521004.0,5.275842944311962e+18,9.934345230970917e+18,-2.54200651432042e+18,-1.1532021984843106e+19,-12.73430502358403,62.02852345158156,1.153202198488458e+19
1387169522004.0,5.275842944311962e+18,9.934345230970917e+18,-2.5420065143204193e+18,-1.1532021984843106e+19,-12.73430502358403,62.02852345158156,1.153202198488458e+19
1387169523004.0,5.275842944312074e+18,9.93434523097113e+18,-2.5420065143204736e+18,-1.153202198484286e+19,-12.734305023584028,62.02852345158158,1.1532021984884826e+19
1387169524004.0,5.275842944312074e+18,9.93434523097113e+18,-2.5420065143204736e+18,-1.153202198484286e+19,-12.734305023584028,62.02852345158158,1.1532021984884826e+19
1387169525004.0,5.275842944312074e+18,9.93434523097113e+18,-2.5420065143204736e+18,-1.153202198484286e+19,-12.734305023584028,62.02852345158158,1.1532021984884826e+19
1387169526004.0,5.275842944312074e+18,9.93434523097113e+18,-2.5420065143204736e+18,-1.153202198484286e+19,-12.734305023584028,62.02852345158158,1.1532021984884826e+19
1387169527004.0,5.275842944312074e+18,9.93434523097113e+18,-2.5420065143204736e+18,-1.153202198484286e+19,-12.734305023584028,62.02852345158158,1.1532021984884826e+19
1387169528004.0,5.275842944312075e+18,9.93434523097113e+18,-2.542006514320474e+18,-1.153202198484286e+19,-12.73430502358403,62.02852345158156,1.1532021984884828e+19
1387169529004.0,5.275842944312076e+18,9.93434523097113e+18,-2.5420065143204746e+18,-1.153202198484286e+19,-12.734305023584032,62.02852345158156,1.1532021984884828e+19
1387169530004.0,5.275842944312076e+18,9.93434523097113e+18,-2.5420065143204746e+18,-1.153202198484286e+19,-12.734305023584032,62.02852345158156,1.1532021984884828e+19
1387169531004.0,5.275842944312076e+18,9.93434523097113e+18,-2.5420065143204746e+18,-1.153202198484286e+19,-12.734305023584032,62.02852345158156,1.1532021984884828e+19
1387169532004.0,5.275842944312076e+18,9.93434523097113e+18,-2.5420065143204746e+18,-1.153202198484286e+19,-12.734305023584032,62.02852345158156,1.1532021984884828e+19
1387169533004.0,5.275842944312076e+18,9.934345230971132e+18,-2.5420065143204746e+18,-1.153202198484286e+19,-12.73430502358403,62.02852345158156,1.153202198488483e+19
1387169534004.0,5.275842944311964e+18,9.934345230970919e+18,-2.5420065143204204e+18,-1.1532021984843106e+19,-12.73430502358403,62.02852345158156,1.1532021984884584e+19
1387169535004.0,5.275842944311964e+18,9.934345230970919e+18,-2.5420065143204204e+18,-1.1532021984843106e+19,-12.73430502358403,62.02852345158156,1.1532021984884584e+19
1387169536004.0,5.275842944311964e+18,9.934345230970919e+18,-2.5420065143204204e+18,-1.1532021984843106e+19,-12.73430502358403,62.02852345158156,1.1532021984884584e+19
1387169537004.0,5.275842944311964e+18,9.934345230970919e+18,-2.542006514320421e+18,-1.1532021984843106e+19,-12.734305023584032,62.02852345158156,1.1532021984884584e+19
1387169538004.0,5.275842944311964e+18,9.934345230970919e+18,-2.5420065143204214e+18,-1.1532021984843106e+19,-12.734305023584033,62.02852345158156,1.1532021984884584e+19
1387169539004.0,5.275842944311964e+18,9.934345230970919e+18,-2.542006514320422e+18,-1.1532021984843104e+19,-12.734305023584037,62.02852345158156,1.1532021984884584e+19
1387169540004.0,5.275842944311963e+18,9.934345230970919e+18,-2.542006514320422e+18,-1.1532021984843104e+19,-12.734305023584039,62.02852345158156,1.1532021984884582e+19
1387169541004.0,5.275842944311963e+18,9.934345230970919e+18,-2.542006514320422e+18,-1.1532021984843104e+19,-12.734305023584039,62.02852345158156,1.1532021984884582e+19
1387169542004.0,5.275842944311963e+18,9.934345230970919e+18,-2.542006514320422e+18,-1.1532021984843104e+19,-12.734305023584039,62.02852345158156,1.1532021984884582e+19
1387169543004.0,5.275842944311963e+18,9.934345230970919e+18,-2.542006514320422e+18,-1.1532021984843104e+19,-12.734305023584039,62.02852345158156,1.1532021984884582e+19
1387169544004.0,5.275842944311963e+18,9.934345230970919e+18,-2.542006514320422e+18,-1.1532021984843104e+19,-12.734305023584039,62.02852345158156,1.1532021984884582e+19
1387169545004.0,5.275842944311963e+18,9.934345230970919e+18,-2.542006514320422e+18,-1.1532021984843102e+19,-12.734305023584039,62.02852345158156,1.1532021984884582e+19
1387169546004.0,5.275842944312088e+18,9.934345230971154e+18,-2.542006514320482e+18,-1.153202198484283e+19,-12.734305023584039,62.02852345158158,1.1532021984884855e+19
1387169547004.0,5.2758429443122e+18,9.934345230971367e+18,-2.542006514320536e+18,-1.1532021984842584e+19,-12.734305023584035,62.02852345158158,1.1532021984885103e+19
1387169548004.0,5.2758429443122e+18,9.934345230971367e+18,-2.542006514320536e+18,-1.1532021984842584e+19,-12.734305023584035,62.02852345158158,1.1532021984885103e+19
1387169549004.0,5.275842944311963e+18,9.93434523097092e+18,-2.542006514320422e+18,-1.1532021984843104e+19,-12.734305023584037,62.02852345158158,1.1532021984884584e+19
1387169550004.0,5.275842944311967e+18,9.934345230970927e+18,-2.5420065143204234e+18,-1.1532021984843096e+19,-12.734305023584035,62.02852345158158,1.1532021984884593e+19
1387169551004.0,5.275842944311967e+18,9.934345230970927e+18,-2.5420065143204234e+18,-1.1532021984843096e+19,-12.734305023584035,62.02852345158158,1.1532021984884593e+19
1387169552004.0,5.275842944311964e+18,9.93434523097092e+18,-2.5420065143204214e+18,-1.1532021984843104e+19,-12.734305023584033,62.02852345158156,1.1532021984884584e+19
1387169553004.0,5.275842944311965e+18,9.93434523097092e+18,-2.542006514320422e+18,-1.1532021984843104e+19,-12.734305023584033,62.02852345158156,1.1532021984884586e+19
1387169554004.0,5.275842944311965e+18,9.93434523097092e+18,-2.542006514320422e+18,-1.1532021984843104e+19,-12.734305023584033,62.02852345158156,1.1532021984884586e+19
1387169555004.0,5.275842944311966e+18,9.93434523097092e+18,-2.542006514320422e+18,-1.1532021984843104e+19,-12.734305023584033,62.02852345158156,1.1532021984884586e+19
1387169556004.0,5.275842944311892e+18,9.934345230970784e+18,-2.5420065143203866e+18,-1.1532021984843264e+19,-12.734305023584033,62.02852345158156,1.1532021984884427e+19
1387169557004.0,5.275842944312e+18,9.934345230970989e+18,-2.542006514320439e+18,-1.1532021984843026e+19,-12.734305023584033,62.02852345158156,1.1532021984884664e+19
1387169558004.0,5.275842944312e+18,9.934345230970989e+18,-2.542006514320439e+18,-1.1532021984843026e+19,-12.734305023584033,62.02852345158156,1.1532021984884664e+19
1387169559004.0,5.275842944312e+18,9.934345230970989e+18,-2.542006514320439e+18,-1.1532021984843026e+19,-12.734305023584033,62.02852345158156,1.1532021984884664e+19
1387169560004.0,5.275842944311983e+18,9.934345230970958e+18,-2.5420065143204306e+18,-1.1532021984843063e+19,-12.734305023584032,62.02852345158158,1.153202198488463e+19
1387169561004.0,5.275842944311983e+18,9.934345230970958e+18,-2.5420065143204306e+18,-1.1532021984843063e+19,-12.734305023584032,62.02852345158158,1.153202198488463e+19
1387169562004.0,5.275842944312077e+18,9.934345230971134e+18,-2.542006514320476e+18,-1.1532021984842856e+19,-12.734305023584035,62.02852345158156,1.1532021984884832e+19
1387169563004.0,5.275842944311999e+18,9.934345230970986e+18,-2.542006514320439e+18,-1.1532021984843026e+19,-12.734305023584039,62.02852345158156,1.153202198488466e+19
1387169564004.0,5.275842944311999e+18,9.934345230970986e+18,-2.542006514320439e+18,-1.1532021984843026e+19,-12.734305023584039,62.02852345158156,1.153202198488466e+19
1387169565004.0,5.275842944312094e+18,9.934345230971165e+18,-2.5420065143204844e+18,-1.153202198484282e+19,-12.734305023584037,62.02852345158156,1.1532021984884867e+19
1387169566004.0,5.275842944311999e+18,9.934345230970986e+18,-2.542006514320439e+18,-1.1532021984843026e+19,-12.734305023584039,62.02852345158156,1.153202198488466e+19
1387169567004.0,5.275842944312212e+18,9.934345230971386e+18,-2.542006514320541e+18,-1.1532021984842562e+19,-12.734305023584037,62.02852345158156,1.1532021984885127e+19
1387169568004.0,5.275842944312212e+18,9.934345230971386e+18,-2.542006514320541e+18,-1.1532021984842562e+19,-12.734305023584037,62.02852345158156,1.1532021984885127e+19
1387169569004.0,5.275842944312212e+18,9.934345230971386e+18,-2.542006514320541e+18,-1.1532021984842562e+19,-12.734305023584037,62.02852345158156,1.1532021984885127e+19
1387169570004.0,5.275842944312131e+18,9.934345230971232e+18,-2.542006514320502e+18,-1.1532021984842742e+19,-12.734305023584035,62.02852345158156,1.1532021984884947e+19
1387169571004.0,5.275842944312131e+18,9.934345230971232e+18,-2.542006514320502e+18,-1.1532021984842742e+19,-12.734305023584035,62.02852345158156,1.1532021984884947e+19
1387169572004.0,5.275842944312017e+18,9.93434523097102e+18,-2.542006514320447e+18,-1.153202198484299e+19,-12.734305023584035,62.02852345158156,1.15320219848847e+19
1387169573004.0,5.275842944312016e+18,9.93434523097102e+18,-2.542006514320447e+18,-1.1532021984842992e+19,-12.734305023584035,62.02852345158156,1.15320219848847e+19
1387169574004.0,5.275842944312094e+18,9.934345230971167e+18,-2.542006514320485e+18,-1.153202198484282e+19,-12.734305023584037,62.02852345158158,1.153202198488487e+19
1387169575004.0,5.275842944312094e+18,9.934345230971167e+18,-2.542006514320485e+18,-1.153202198484282e+19,-12.734305023584037,62.02852345158158,1.153202198488487e+19
1387169576004.0,5.275842944312094e+18,9.934345230971167e+18,-2.542006514320485e+18,-1.153202198484282e+19,-12.734305023584037,62.02852345158158,1.153202198488487e+19
1387169577004.0,5.275842944312211e+18,9.934345230971388e+18,-2.5420065143205417e+18,-1.1532021984842562e+19,-12.734305023584037,62.02852345158158,1.153202198488513e+19
1387169578004.0,5.275842944312211e+18,9.934345230971388e+18,-2.5420065143205417e+18,-1.1532021984842562e+19,-12.734305023584037,62.02852345158158,1.153202198488513e+19
1387169579004.0,5.275842944312211e+18,9.934345230971388e+18,-2.5420065143205417e+18,-1.1532021984842562e+19,-12.734305023584037,62.02852345158158,1.153202198488513e+19
1387169580004.0,5.275842944312211e+18,9.934345230971388e+18,-2.5420065143205417e+18,-1.1532021984842562e+19,-12.734305023584037,62.02852345158158,1.153202198488513e+19
1387169581004.0,5.275842944312211e+18,9.934345230971388e+18,-2.5420065143205417e+18,-1.1532021984842562e+19,-12.734305023584037,62.02852345158158,1.153202198488513e+19
1387169582004.0,5.275842944312212e+18,9.93434523097139e+18,-2.5420065143205417e+18,-1.1532021984842562e+19,-12.734305023584037,62.02852345158158,1.153202198488513e+19
1387169583004.0,5.275842944312211e+18,9.93434523097139e+18,-2.5420065143205417e+18,-1.1532021984842562e+19,-12.734305023584037,62.02852345158158,1.153202198488513e+19
1387169584004.0,5.275842944312211e+18,9.93434523097139e+18,-2.5420065143205417e+18,-1.1532021984842562e+19,-12.734305023584037,62.02852345158158,1.153202198488513e+19
1387169585004.0,5.275842944312211e+18,9.93434523097139e+18,-2.5420065143205417e+18,-1.1532021984842562e+19,-12.734305023584037,62.02852345158158,1.153202198488513e+19
1387169586004.0,5.275842944312211e+18,9.93434523097139e+18,-2.5420065143205417e+18,-1.1532021984842562e+19,-12.734305023584037,62.02852345158158,1.153202198488513e+19
1387169587004.0,5.275842944312211e+18,9.93434523097139e+18,-2.5420065143205417e+18,-1.1532021984842562e+19,-12.734305023584037,62.02852345158158,1.153202198488513e+19
